words,fft_0.00Hz,fft_10.67Hz,fft_21.33Hz,fft_32.00Hz,fft_42.67Hz,fft_53.33Hz,fft_64.00Hz,fft_74.67Hz,fft_85.33Hz,fft_96.00Hz,fft_106.67Hz,fft_117.33Hz,fft_-128.00Hz,fft_-117.33Hz,fft_-106.67Hz,fft_-96.00Hz,fft_-85.33Hz,fft_-74.67Hz,fft_-64.00Hz,fft_-53.33Hz,fft_-42.67Hz,fft_-32.00Hz,fft_-21.33Hz,fft_-10.67Hz
foo,(1777.34375+0j),(-194.42194867157878-740.313901593309j),(987.7392812354092+853.8723069049447j),(738.3875715113288-1075.5260818957634j),(765.869140625+1470.298012186764j),(4500.939294468673-2546.045220849016j),(-2556.640625-5305.6640625j),(-2865.924272237374+1208.0265593119234j),(72.998046875-270.21007471594544j),(-1109.4813215113286+96.34891810423596j),(-212.3486562354094-161.00121315494425j),(-925.9446360597203+383.5440057457515j),(394.53125+0j),(-925.9446360597201-383.5440057457515j),(-212.3486562354094+161.00121315494448j),(-1109.4813215113286-96.34891810423608j),(72.998046875+270.21007471594544j),(-2865.924272237374-1208.0265593119234j),(-2556.640625+5305.6640625j),(4500.939294468673+2546.045220849015j),(765.869140625-1470.298012186764j),(738.3875715113288+1075.5260818957638j),(987.7392812354094-853.8723069049445j),(-194.42194867157872+740.313901593309j)
foo,(1860.3515625+0j),(-1.7689716487534497-855.6731402482872j),(833.6953562922938+320.10089941092883j),(241.76560772994708-791.1249596914065j),(1515.380859375+1230.957007039307j),(3538.5271342209144-3840.0936029189716j),(-3729.98046875-4422.36328125j),(-2546.5063809379726+1490.934204507694j),(-402.099609375-362.3944194547187j),(-1394.1093577299466+565.3203528085928j),(-34.867231292294036+232.14519433907208j),(-687.5174066341879+182.43967732504802j),(76.171875-1.1368683772161603e-13j),(-687.5174066341879-182.43967732504728j),(-34.86723129229415-232.14519433907148j),(-1394.109357729947-565.3203528085932j),(-402.099609375+362.3944194547187j),(-2546.506380937973-1490.9342045076937j),(-3729.9804687499995+4422.363281249999j),(3538.5271342209144+3840.0936029189706j),(1515.380859375-1230.957007039307j),(241.76560772994708+791.1249596914067j),(833.6953562922942-320.1008994109285j),(-1.7689716487535634+855.6731402482873j)
foo,(-5660.15625+0j),(-425.6481665013256+3492.6960388740818j),(-223.3285354086839-81.94922548727604j),(-534.3083281090286+1329.0578944758372j),(11.718750000000004-33.829117335329634j),(-616.9503836340662+715.1415717834765j),(45.41015625+182.12890625j),(-338.3518365021619+410.85929267570555j),(35.15625-69.34969053742574j),(-518.4260468909715+246.05008197583726j),(70.98478540868389+51.675787987276024j),(-431.5496133624467+62.60331798185274j),(49.8046875+3.552713678800501e-15j),(-431.54961336244656-62.6033179818528j),(70.9847854086839-51.675787987276024j),(-518.4260468909714-246.05008197583743j),(35.15625+69.34969053742574j),(-338.35183650216163-410.8592926757056j),(45.41015625000001-182.12890625j),(-616.9503836340662-715.1415717834766j),(11.718750000000004+33.82911733532963j),(-534.3083281090286-1329.0578944758372j),(-223.3285354086839+81.94922548727602j),(-425.6481665013255-3492.6960388740818j)
foo,(-1707.51953125+0j),(361.7735392071679+778.588632497685j),(-783.0092094195413-463.61549593338464j),(88.62163854763605+664.3708989648806j),(-1705.322265625-1636.0606871298792j),(-3617.7555374706963+4043.1197923051423j),(3770.99609375+4265.625j),(2417.543641951974-1350.4286446776614j),(390.869140625+408.9094557907969j),(1400.6361739523634-175.47285103511922j),(444.1420219195413-179.4509103166156j),(767.149293811555-113.99574301951088j),(308.1054687499999+0j),(767.1492938115547+113.99574301951077j),(444.1420219195412+179.45091031661553j),(1400.6361739523636+175.47285103511928j),(390.869140625-408.9094557907969j),(2417.543641951974+1350.4286446776614j),(3770.99609375-4265.625j),(-3617.7555374706963-4043.1197923051423j),(-1705.322265625+1636.0606871298792j),(88.62163854763605-664.3708989648807j),(-783.0092094195412+463.61549593338447j),(361.7735392071677-778.5886324976852j)
foo,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
foo,(1144.04296875+0j),(-1010.1467617504052-581.402191687901j),(922.6891753211157-125.48828125j),(-1185.0631028886667-1675.5444714664354j),(736.8164062499999-149.69384420883358j),(-1746.9465034750594-4953.5559721189275j),(-5998.53515625+1052.734375j),(-253.05349652494044+2508.5925180188274j),(-736.81640625-149.69384420883364j),(-814.9368971113333+323.4789660335639j),(-922.6891753211162-125.48828125j),(-989.8532382495947-47.45693182565583j),(-1146.9726562499998-2.842170943040401e-14j),(-989.8532382495949+47.4569318256556j),(-922.6891753211157+125.48828125j),(-814.9368971113333-323.4789660335644j),(-736.81640625+149.69384420883364j),(-253.05349652494039-2508.592518018827j),(-5998.53515625-1052.734375j),(-1746.9465034750597+4953.5559721189275j),(736.81640625+149.6938442088336j),(-1185.0631028886664+1675.5444714664352j),(922.6891753211157+125.48828125j),(-1010.1467617504052+581.402191687901j)
foo,(509.27734375+0j),(-1339.5895220198217-309.76736712773345j),(542.0577612836873-41.108885569611175j),(-1519.9720763998737-1084.144528246512j),(999.9999999999999-39.7492128690123j),(-2454.470348182701-4887.700269427501j),(-5940.91796875+2188.4765625j),(354.6744520434788+2516.8310332102533j),(-942.3828125+60.046683270210096j),(-480.0279236001267+799.6445342534871j),(-599.6749487836883+58.687010569611175j),(-560.6145818409555+166.56070523451217j),(-627.4414062499998-1.0658141036401503e-14j),(-560.6145818409561-166.56070523451206j),(-599.6749487836876-58.68701056961121j),(-480.0279236001265-799.6445342534876j),(-942.3828125-60.046683270210096j),(354.6744520434789-2516.8310332102533j),(-5940.91796875-2188.4765625j),(-2454.4703481827014+4887.700269427501j),(1000+39.74921286901231j),(-1519.9720763998732+1084.144528246512j),(542.0577612836876+41.10888556961121j),(-1339.5895220198217+309.7673671277337j)
foo,(-5807.12890625+0j),(-508.64739997103004+3570.8174247391507j),(-279.86273086901355+56.549544199475974j),(-416.5130484566008+1471.1512258600835j),(169.677734375-19.874606434506155j),(-421.1659075769447+566.0270819567872j),(-82.03125-87.40234375j),(-482.6101461371268+491.7596541925809j),(66.162109375-125.59059810741127j),(-638.1744515433993+240.68247586008385j),(82.10882461901353+74.30983080052403j),(-483.0843588148984+23.991102503357638j),(-5.37109375+1.7763568394002505e-15j),(-483.0843588148987-23.99110250335741j),(82.10882461901355-74.30983080052403j),(-638.1744515433994-240.68247586008397j),(66.162109375+125.59059810741127j),(-482.6101461371268-491.75965419258057j),(-82.03124999999999+87.40234375j),(-421.1659075769448-566.0270819567874j),(169.677734375+19.874606434506155j),(-416.5130484566006-1471.1512258600837j),(-279.86273086901355-56.549544199475974j),(-508.64739997103004-3570.8174247391507j)
foo,(-1098.14453125+0j),(1694.572147989058+664.2654981267949j),(-631.335902270589-229.736328125j),(1612.0153465942071+1378.412613369363j),(-839.1113281249999-183.10009757747167j),(2471.0775927588556+4916.301247521627j),(5998.53515625-2423.828125j),(-472.05415525885564-2546.1089117493602j),(839.111328125-183.10009757747164j),(387.0080909057932-621.5873866306364j),(631.3359022705895-229.73632812499977j),(304.45128951094193+126.67565739778274j),(1095.2148437499998+1.4210854715202004e-14j),(304.45128951094205-126.67565739778331j),(631.3359022705893+229.736328125j),(387.0080909057933+621.5873866306366j),(839.111328125+183.10009757747164j),(-472.05415525885576+2546.10891174936j),(5998.53515625+2423.828125j),(2471.0775927588556-4916.301247521627j),(-839.111328125+183.10009757747167j),(1612.0153465942067-1378.412613369363j),(-631.3359022705893+229.736328125j),(1694.572147989058-664.265498126795j)
foo,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
foo,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
foo,(-737.3046875+0j),(-1195.7908389550569+83.00489720657686j),(-552.001953125-397.06926472343184j),(-1770.8018891400939-140.27973301699853j),(-792.236328125-945.9466934891548j),(-5366.543387947831+76.39426770689181j),(-618.65234375+5998.53515625j),(2358.9766484852444-75.8887617594255j),(-792.236328125+945.9466934891549j),(1056.9347016400939+140.97026698300118j),(-552.0019531250001+397.0692647234314j),(874.2560159176433-81.11832332710595j),(-734.375+5.684341886080802e-14j),(874.2560159176433+81.11832332710544j),(-552.001953125-397.06926472343156j),(1056.9347016400939-140.97026698300135j),(-792.236328125-945.9466934891549j),(2358.976648485245+75.88876175942569j),(-618.6523437499999-5998.53515625j),(-5366.543387947831-76.3942677068918j),(-792.236328125+945.9466934891548j),(-1770.8018891400939+140.27973301699902j),(-552.001953125+397.06926472343156j),(-1195.7908389550566-83.00489720657687j)
foo,(-5618.1640625+0j),(-492.0788499319863+3502.189363423056j),(-108.1295546366023+26.739645711078268j),(-452.04084662571637+1216.424779780632j),(155.029296875+68.92682657073414j),(-179.35433892631943+211.23769849862902j),(-556.640625-468.75j),(-803.0024560018234+751.9047281812808j),(85.205078125-13.954510900823474j),(-609.4825908742838+244.7450922806322j),(2.660804636602222-66.29042696107823j),(-666.1893551398707+111.91295874040455j),(57.61718750000001-1.4210854715202004e-14j),(-666.1893551398707-111.91295874040452j),(2.660804636602272+66.29042696107825j),(-609.4825908742838-244.74509228063243j),(85.205078125+13.954510900823474j),(-803.0024560018234-751.9047281812805j),(-556.640625+468.75j),(-179.35433892631931-211.23769849862882j),(155.029296875-68.92682657073412j),(-452.04084662571637-1216.424779780632j),(-108.12955463660228-26.739645711078246j),(-492.07884993198644-3502.189363423056j)
foo,(-316.89453125+0j),(712.6878691144882+418.45494687985865j),(284.66796875+586.089457834586j),(1628.7120453900939+365.57964198300147j),(758.30078125+719.7144713091379j),(4846.2283890384-377.2198444663902j),(-18.5546875-5998.53515625j),(-2879.291647394676+377.7253504138563j),(758.30078125-719.7144713091379j),(-1199.0245453900939-364.8891080169987j),(284.66796875000006-586.0894578345856j),(-1357.358985758212-416.56837300038774j),(-313.9648437499999-5.684341886080802e-14j),(-1357.3589857582117+416.5683730003875j),(284.66796875+586.0894578345859j),(-1199.0245453900939+364.8891080169986j),(758.30078125+719.7144713091379j),(-2879.2916473946757-377.72535041385623j),(-18.554687500000057+5998.53515625j),(4846.2283890384+377.21984446639j),(758.3007812499999-719.7144713091379j),(1628.7120453900936-365.579641983001j),(284.66796875-586.0894578345859j),(712.6878691144883-418.4549468798586j)
foo,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
foo,(59.5703125+0j),(150.6569890093956-534.012288506865j),(-1213.5464596796473-183.23931400898596j),(103.76040030647744+514.0560530099624j),(-2076.171875-1162.8759084019562j),(-2895.266642133709+4559.486843676708j),(4276.3671875+3737.3046875j),(2225.9917504473215-1495.634864425864j),(680.6640625+330.6796219528472j),(948.9739746935226-534.7720719900371j),(356.12458467964757+686.1690015089857j),(1543.0319651769917-288.46089290429336j),(47.8515625+1.1368683772161603e-13j),(1543.0319651769921+288.4608929042927j),(356.12458467964746-686.1690015089857j),(948.9739746935227+534.772071990037j),(680.6640625-330.6796219528472j),(2225.991750447322+1495.634864425864j),(4276.3671875-3737.3046874999995j),(-2895.266642133709-4559.486843676707j),(-2076.171875+1162.8759084019562j),(103.76040030647732-514.0560530099626j),(-1213.5464596796473+183.2393140089858j),(150.65698900939543+534.012288506865j)
foo,(-1219.7265625+0j),(240.19431981106788+410.2970147436379j),(-1029.8863711175209-127.43167553929743j),(17.260707757785553+847.9373462743454j),(-2019.775390625-285.4331775168438j),(-1312.9342330336663+5218.242734488202j),(5120.1171875+2405.2734375j),(1752.93334912498-1768.6197357026947j),(905.029296875+371.69742672193433j),(1246.411167242214-655.9689037256541j),(411.2340273675213+74.6973005392972j),(1059.0643765976183-106.7467650654662j),(452.1484375+0j),(1059.0643765976185+106.74676506546558j),(411.2340273675212-74.69730053929727j),(1246.4111672422143+655.968903725654j),(905.029296875-371.69742672193433j),(1752.93334912498+1768.619735702695j),(5120.1171875-2405.2734375j),(-1312.9342330336658-5218.242734488201j),(-2019.775390625+285.4331775168438j),(17.260707757785895-847.9373462743458j),(-1029.8863711175213+127.43167553929727j),(240.19431981106783-410.29701474363793j)
foo,(-5955.078125+0j),(-540.0241877697902+3715.176265134128j),(-113.2227092354045+0.6810948405687007j),(-538.1781332118932+1270.6096248726617j),(35.400390625+4.651503633607824j),(-516.0455719753237+543.147756884392j),(-163.0859375-36.1328125j),(-552.932918841293+473.30740040611386j),(-7.080078125-34.25198130202125j),(-597.564054288107+207.13306237266193j),(-43.027290764595506+37.893123909431296j),(-530.645758913593+84.8213091124062j),(-13.671874999999995-4.440892098500626e-16j),(-530.6457589135931-84.82130911240631j),(-43.027290764595506-37.893123909431296j),(-597.564054288107-207.13306237266193j),(-7.080078125+34.25198130202125j),(-552.932918841293-473.30740040611386j),(-163.0859375+36.1328125j),(-516.0455719753238-543.1477568843918j),(35.400390625-4.651503633607824j),(-538.1781332118929-1270.6096248726617j),(-113.2227092354045-0.6810948405687007j),(-540.0241877697902-3715.176265134128j)
foo,(-382.32421875+0j),(-791.7645310065996+692.5765640210046j),(1255.4693640699952+556.2361204648239j),(56.866868034741856-680.3503081544823j),(2180.908203125+119.67050257372853j),(846.9162401351239-5409.019534263251j),(-5249.51171875-1956.0546875j),(-1470.2838429554768+1600.0039558745023j),(-1135.986328125-665.1650196059189j),(-1465.0699930347416+412.42312934551717j),(-1116.7974890699952-228.599401714824j),(-1401.2741161730478+773.3968238832499j),(64.94140625000023+2.1316282072803006e-14j),(-1401.2741161730473-773.3968238832502j),(-1116.7974890699952+228.59940171482373j),(-1465.0699930347419-412.4231293455173j),(-1135.986328125+665.1650196059189j),(-1470.283842955477-1600.0039558745025j),(-5249.51171875+1956.0546875j),(846.916240135124+5409.019534263252j),(2180.908203125-119.67050257372856j),(56.8668680347414+680.3503081544821j),(1255.4693640699952-556.2361204648237j),(-791.7645310065997-692.5765640210045j)
foo,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
foo,(366.2109375+0j),(1104.1164861789239-246.29182341277567j),(-456.99131552283507+577.6084478967098j),(2055.683419750805+641.1413062532374j),(-1260.498046875+136.58506124139342j),(3385.660071118912+4723.899250624644j),(5573.73046875-3260.25390625j),(-650.8533315754928-2313.706221146343j),(835.693359375-599.1982408020261j),(-56.659982250805285-509.24931874676224j),(881.7960030228355-158.17485414670955j),(159.12364927765657-359.07697664178795j),(480.46874999999983-4.263256414560601e-14j),(159.1236492776569+359.07697664178716j),(881.7960030228351+158.17485414670978j),(-56.659982250805+509.2493187467621j),(835.693359375+599.1982408020261j),(-650.8533315754928+2313.7062211463435j),(5573.73046875+3260.25390625j),(3385.6600711189117-4723.899250624644j),(-1260.498046875-136.58506124139336j),(2055.6834197508047-641.1413062532371j),(-456.99131552283507-577.6084478967098j),(1104.1164861789239+246.2918234127753j)
foo,(-331.0546875+0j),(1283.7097311953753+397.3587382488415j),(5.266350267586404+213.7065767339086j),(1452.9561790010553+502.96438858001216j),(-1004.3945312499999+1022.4850714603382j),(4425.865616395621+4169.063303474747j),(4966.796875-4124.0234375j),(-1047.037886504146-1904.4322793725817j),(966.796875-646.136141104796j),(-242.99524150105498-496.0590489199875j),(821.393805982414-88.21829548390838j),(124.57191391314927-118.01286640382932j),(813.4765624999998-1.1368683772161603e-13j),(124.57191391314927+118.01286640382915j),(821.3938059824137+88.21829548390849j),(-242.99524150105503+496.05904891998733j),(966.796875+646.136141104796j),(-1047.037886504146+1904.432279372582j),(4966.796875+4124.0234375j),(4425.865616395622-4169.063303474747j),(-1004.39453125-1022.4850714603381j),(1452.9561790010553-502.9643885800122j),(5.26635026758629-213.7065767339085j),(1283.7097311953753-397.3587382488417j)
foo,(-5950.68359375+0j),(-526.3663277449292+3715.010670483139j),(-117.60440872679666+21.42835121594301j),(-474.4849443379204+1280.8719510165597j),(-7.568359375000007-53.70372376983579j),(-533.4284451491721+699.8482242131535j),(51.26953125-61.5234375j),(-625.2066001053194+342.1022492782877j),(3.173828125+74.00119417103357j),(-518.6791181620795+140.24695101656005j),(-56.71199752320333+45.95446128405699j),(-480.03768950057923+20.02227041800495j),(-110.83984375+3.552713678800501e-15j),(-480.0376895005792-20.02227041800495j),(-56.71199752320333-45.95446128405699j),(-518.6791181620796-140.24695101656062j),(3.173828125-74.00119417103357j),(-625.2066001053197-342.10224927828756j),(51.26953124999999+61.5234375j),(-533.428445149172-699.8482242131532j),(-7.568359375000007+53.70372376983579j),(-474.4849443379204-1280.8719510165597j),(-117.60440872679666-21.42835121594301j),(-526.3663277449292-3715.0106704831387j)
foo,(-1521.97265625+0j),(-1005.8505107478804+968.2505073437967j),(368.628679290799-632.9086809064444j),(-1754.4076355450156-259.2258028821914j),(1150.634765625-1038.9767661613114j),(-4651.034301902279-3940.1154079089083j),(-4661.62109375+4195.3125j),(795.0232943476235+1894.2417802370785j),(-670.166015625+877.4427308851124j),(-80.55330195498465+152.8835721178085j),(-1014.1364917907997+997.654774656444j),(696.8224558025363+160.2605066978108j),(-824.7070312499998+1.1368683772161603e-13j),(696.8224558025363-160.2605066978096j),(-1014.1364917907994-997.6547746564441j),(-80.55330195498465-152.88357211780874j),(-670.166015625-877.4427308851124j),(795.0232943476235-1894.2417802370783j),(-4661.62109375-4195.3125j),(-4651.0343019022785+3940.115407908908j),(1150.6347656249998+1038.9767661613114j),(-1754.4076355450152+259.22580288219086j),(368.62867929079937+632.9086809064441j),(-1005.8505107478804-968.2505073437966j)
foo,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
foo,(1065.91796875+0j),(1287.096241301616-217.95734625973785j),(850.830078125+265.13570711564626j),(1797.6573578900939-387.35004551699853j),(674.072265625+629.6444464038228j),(5009.612985601272-801.3544263267933j),(-551.7578125-5998.53515625j),(-2715.9070508318036+801.8599322742594j),(674.072265625-629.6444464038228j),(-1030.0792328900939+388.04057948300095j),(850.830078125-265.1357071156458j),(-782.9506135710844+219.84392013920905j),(1068.84765625-5.684341886080802e-14j),(-782.9506135710842-219.8439201392091j),(850.830078125+265.13570711564597j),(-1030.0792328900939-388.0405794830013j),(674.072265625+629.6444464038228j),(-2715.9070508318036-801.8599322742593j),(-551.7578125+5998.53515625j),(5009.612985601272+801.3544263267931j),(674.072265625-629.6444464038227j),(1797.657357890094+387.35004551699865j),(850.830078125-265.13570711564597j),(1287.096241301616+217.95734625973813j)
foo,(311.5234375+0j),(556.3851945825561+81.89854804784795j),(660.2748368753755+314.2195460089847j),(968.986282816496-450.0659495782688j),(598.388671875+1022.0622074936465j),(4581.419754920105-1599.4700667846062j),(-1790.0390625-5763.671875j),(-2964.7390101678493+1179.617947252083j),(299.072265625-726.9031587428955j),(-1526.6034703164955+300.9106129217313j),(365.1157881246245-272.7156397589838j),(-1275.6050018348117-77.07227848884133j),(102.53906250000009-5.684341886080802e-14j),(-1275.6050018348117+77.0722784888413j),(365.1157881246245+272.71563975898454j),(-1526.6034703164955-300.9106129217313j),(299.072265625+726.9031587428955j),(-2964.7390101678498-1179.617947252083j),(-1790.0390625+5763.671875j),(4581.419754920105+1599.4700667846064j),(598.3886718749999-1022.0622074936464j),(968.9862828164958+450.0659495782687j),(660.2748368753755-314.21954600898454j),(556.3851945825559-81.89854804784797j)
foo,(-5856.4453125+0j),(-543.0041755801175+3640.1811324340506j),(-160.11993449326368+125.19373486938663j),(-326.17434112982585+1265.1596875643183j),(-179.443359375-114.59613497342913j),(-497.6711474390724+1054.3121960611015j),(390.625-87.890625j),(-630.5245687323352+250.86004929165233j),(125.244140625+138.27651710815988j),(-422.849096370174+21.99562506431883j),(-105.99334675673629+33.009390130613376j),(-424.50323324847466+106.71921670350025j),(26.367187499999986+1.4210854715202004e-14j),(-424.5032332484748-106.71921670350025j),(-105.99334675673629-33.009390130613376j),(-422.8490963701742-21.9956250643188j),(125.244140625-138.27651710815988j),(-630.5245687323352-250.86004929165236j),(390.625+87.890625j),(-497.67114743907257-1054.3121960611013j),(-179.443359375+114.59613497342912j),(-326.1743411298258-1265.1596875643186j),(-160.1199344932637-125.19373486938662j),(-543.0041755801174-3640.1811324340506j)
foo,(-1679.19921875+0j),(-167.2003343525821+674.3349230999494j),(-955.5112133892248-761.1232744318911j),(-1099.7938177569695+1006.8025571161254j),(-622.0703125-1198.3964816040523j),(-4663.605882912612+2129.1899077012126j),(2242.1875+5557.12890625j),(2833.425465265894-1275.9530082329286j),(-180.6640625+433.8584298256025j),(1103.7000677569695-381.86931788387443j),(-190.97316161077492+319.7170244318909j),(1050.1151269993-443.95966096590917j),(-793.45703125+1.1368683772161603e-13j),(1050.1151269993+443.95966096590917j),(-190.97316161077515-319.7170244318909j),(1103.7000677569695+381.86931788387403j),(-180.6640625-433.8584298256025j),(2833.425465265894+1275.9530082329288j),(2242.1875-5557.12890625j),(-4663.605882912612-2129.189907701212j),(-622.0703125+1198.396481604052j),(-1099.7938177569697-1006.8025571161255j),(-955.5112133892248+761.1232744318909j),(-167.2003343525821-674.3349230999492j)
foo,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
foo,(1763.671875+0j),(123.30615593885318-817.52951491613j),(942.2828319120549-357.1777343749998j),(-139.78068967254205-1003.6549225460149j),(1944.5800781249998-348.0170445872036j),(80.1477830636976-5465.55161476515j),(-5542.96875-1225.5859375j),(-1169.0149705636977+1996.5968753726042j),(-1033.447265625-348.0170445872036j),(-949.0864978274577+995.3685149539847j),(-31.15001941205537-357.177734375j),(-1212.173343438853-283.58425505388504j),(-855.4687499999999+5.684341886080802e-14j),(-1212.173343438853+283.5842550538848j),(-31.150019412055087+357.177734375j),(-949.0864978274578-995.3685149539851j),(-1033.447265625+348.0170445872036j),(-1169.0149705636977-1996.5968753726042j),(-5542.968749999999+1225.5859374999998j),(80.14778306369726+5465.551614765151j),(1944.580078125+348.01704458720354j),(-139.7806896725424+1003.6549225460146j),(942.2828319120551+357.177734375j),(123.30615593885318+817.5295149161302j)
foo,(387.20703125+0j),(-899.9555798010789-164.21127202909247j),(669.2255879206641-24.4140625j),(-893.2897087007474-1067.5293144012448j),(1164.0625-93.87580060553972j),(-989.7249953814022-5041.835915573939j),(-5961.9140625-20.99609375j),(-937.0328171185977+2420.312574563815j),(-1090.8203125-93.87580060553974j),(-1033.4681037992525+931.4941230987547j),(-595.9834004206646-24.414062499999975j),(-1026.8022326989212+369.7339878331527j),(-316.89453124999983+2.1316282072803006e-14j),(-1026.8022326989214-369.7339878331528j),(-595.9834004206641+24.4140625j),(-1033.4681037992525-931.494123098755j),(-1090.8203125+93.87580060553974j),(-937.0328171185977-2420.3125745638145j),(-5961.9140625+20.996093749999975j),(-989.7249953814023+5041.83591557394j),(1164.0625+93.8758006055397j),(-893.2897087007474+1067.5293144012444j),(669.2255879206641+24.4140625j),(-899.955579801079+164.21127202909258j)
